#SampleID	female	male
L1S216.273394	0	1
L1S217.273917	0.0842696629213483	0.915730337078652
L1S218.273993	0	1
L1S219.274012	0.0111731843575419	0.988826815642458
L1S22.273337	0.962732919254658	0.0372670807453416
L1S220.273571	0.0166666666666667	0.983333333333333
L1S221.274942	0.0114285714285714	0.988571428571429
L1S222.274663	0.00591715976331361	0.994082840236686
L1S223.274322	0.0101010101010101	0.98989898989899
L1S224.273764	0.00985221674876847	0.990147783251232
L1S225.273936	0.0108695652173913	0.989130434782609
L1S226.273455	0	1
L1S228.273894	0.00602409638554217	0.993975903614458
L1S229.273973	0.023121387283237	0.976878612716763
L1S23.273699	0.942708333333333	0.0572916666666667
L1S231.274180	0	1
L1S232.273216	0.00561797752808989	0.99438202247191
L1S233.274924	0	1
L1S234.275117	0	1
L1S235.273608	0	1
L1S236.274787	0.0108108108108108	0.989189189189189
L1S237.274775	0.010989010989011	0.989010989010989
L1S238.274649	0.0105820105820106	0.989417989417989
L1S239.274267	0.021978021978022	0.978021978021978
L1S24.274100	0.948051948051948	0.051948051948052
L1S240.274975	0.00490196078431373	0.995098039215686
L1S241.273649	0.00520833333333333	0.994791666666667
L1S242.273860	0.00529100529100529	0.994708994708995
L1S243.274281	0	1
L1S244.274295	0	1
L1S245.274903	0	1
L1S246.273352	0	1
L1S247.273479	0.00595238095238095	0.994047619047619
L1S248.273910	0.00578034682080925	0.994219653179191
L1S249.273545	0	1
L1S25.273273	0.974093264248705	0.0259067357512953
L1S250.273986	0.00515463917525773	0.994845360824742
L1S251.274516	0.00531914893617021	0.99468085106383
L1S252.274163	0	1
L1S253.274249	0	1
L1S254.273387	0	1
L1S255.274966	0	1
L1S256.274285	0	1
L1S257.273377	0.00561797752808989	0.99438202247191
L1S258.273240	0.00571428571428571	0.994285714285714
L1S259.273813	0	1
L1S26.274537	0.976608187134503	0.0233918128654971
L1S260.273552	0.00617283950617284	0.993827160493827
L1S261.274799	0.0053475935828877	0.994652406417112
L1S262.273236	0.00588235294117647	0.994117647058824
L1S263.274428	0.00510204081632653	0.994897959183674
L1S264.273320	0.0287081339712919	0.971291866028708
L1S266.275167	0	1
L1S267.273765	0.00537634408602151	0.994623655913978
L1S268.273415	0.010752688172043	0.989247311827957
L1S269.274498	0.0119760479041916	0.988023952095808
L1S27.273969	0.976331360946746	0.0236686390532544
L1S270.273598	0	1
L1S271.274887	0.00568181818181818	0.994318181818182
L1S272.274746	0.0481283422459893	0.951871657754011
L1S273.274399	0	1
L1S274.273705	0.37888198757764	0.62111801242236
L1S275.275069	0.0102564102564103	0.98974358974359
L1S276.273690	0.00490196078431373	0.995098039215686
L1S277.273248	0.0111731843575419	0.988826815642458
L1S278.274121	0	1
L1S279.274262	0.03125	0.96875
L1S28.273497	0.96045197740113	0.0395480225988701
L1S280.274513	0.0457142857142857	0.954285714285714
L1S281.274883	0.00591715976331361	0.994082840236686
L1S282.273542	0.015625	0.984375
L1S283.273819	0.023121387283237	0.976878612716763
L1S284.274692	0	1
L1S285.274434	0	1
L1S286.274014	0.0104166666666667	0.989583333333333
L1S287.274018	0	1
L1S289.274926	0.0111111111111111	0.988888888888889
L1S29.274586	0.983425414364641	0.0165745856353591
L1S290.274811	0.00495049504950495	0.995049504950495
L1S291.274814	0.00529100529100529	0.994708994708995
L1S292.273647	0.00598802395209581	0.994011976047904
L1S293.275143	0.0048780487804878	0.995121951219512
L1S294.273585	0.00578034682080925	0.994219653179191
L1S295.274567	0	1
L1S296.273278	0	1
L1S297.274827	0.00520833333333333	0.994791666666667
L1S298.274209	0.010752688172043	0.989247311827957
L1S299.274893	0.00523560209424084	0.994764397905759
L1S3.273687	0.885	0.115
L1S30.273279	0.971098265895954	0.0289017341040462
L1S300.274656	0.0104166666666667	0.989583333333333
L1S301.274634	0.0104712041884817	0.989528795811518
L1S302.273303	0.0110497237569061	0.988950276243094
L1S303.273579	0.0213903743315508	0.978609625668449
L1S304.273937	0.0395480225988701	0.96045197740113
L1S305.273508	0.032967032967033	0.967032967032967
L1S306.274278	0.0113636363636364	0.988636363636364
L1S307.274201	0.029940119760479	0.970059880239521
L1S308.274545	0.0173410404624277	0.982658959537572
L1S309.274009	0.0167597765363128	0.983240223463687
L1S31.274299	0.994791666666667	0.00520833333333333
L1S310.274766	0.00549450549450549	0.994505494505495
L1S311.273978	0	1
L1S312.273453	0.0109289617486339	0.989071038251366
L1S313.273714	0.0115606936416185	0.988439306358382
L1S314.273495	0.0155440414507772	0.984455958549223
L1S315.273440	0	1
L1S316.275138	0.00558659217877095	0.994413407821229
L1S317.273874	0	1
L1S318.274878	0	1
L1S319.274696	0.0111111111111111	0.988888888888889
L1S32.273346	0.978494623655914	0.021505376344086
L1S320.274114	0.00595238095238095	0.994047619047619
L1S321.273286	0.00995024875621891	0.990049751243781
L1S322.273615	0.015625	0.984375
L1S323.274552	0.0105263157894737	0.989473684210526
L1S324.274332	0	1
L1S325.273290	0.0118343195266272	0.988165680473373
L1S326.273313	0	1
L1S327.275047	0	1
L1S328.274091	0	1
L1S329.274894	0.0114285714285714	0.988571428571429
L1S33.274904	0.9375	0.0625
L1S330.274950	0	1
L1S331.274029	0	1
L1S332.273671	0.00505050505050505	0.994949494949495
L1S333.274171	0.00581395348837209	0.994186046511628
L1S334.273724	0.254054054054054	0.745945945945946
L1S335.273841	0.0267379679144385	0.973262032085562
L1S336.273230	0.00581395348837209	0.994186046511628
L1S337.273287	0	1
L1S338.273528	0	1
L1S339.274501	0.00546448087431694	0.994535519125683
L1S34.274509	0.96551724137931	0.0344827586206897
L1S340.274616	0	1
L1S341.274763	0.00523560209424084	0.994764397905759
L1S342.273734	0	1
L1S343.274134	0.00558659217877095	0.994413407821229
L1S344.274360	0.0102040816326531	0.989795918367347
L1S345.274745	0.00529100529100529	0.994708994708995
L1S346.273710	0	1
L1S347.273632	0.00552486187845304	0.994475138121547
L1S348.273330	0.0209424083769634	0.979057591623037
L1S349.273679	0	1
L1S35.274335	0.973404255319149	0.0265957446808511
L1S350.274305	0.00537634408602151	0.994623655913978
L1S351.274053	0.0116959064327485	0.988304093567251
L1S352.275035	0.005	0.995
L1S353.275012	0.0240963855421687	0.975903614457831
L1S354.274130	0.0170454545454545	0.982954545454545
L1S355.273704	0.00543478260869565	0.994565217391304
L1S356.274526	0.0157068062827225	0.984293193717278
L1S357.274041	0.024390243902439	0.975609756097561
L1S358.273815	0.0260416666666667	0.973958333333333
L1S359.274297	0.0218579234972678	0.978142076502732
L1S36.273590	0.965714285714286	0.0342857142857143
L1S360.273952	0.0421686746987952	0.957831325301205
L1S361.274485	0.0210526315789474	0.978947368421053
L1S362.274650	0.0113636363636364	0.988636363636364
L1S363.274890	0	1
L1S364.275003	0	1
L1S365.273336	0	1
L1S366.274312	0.0124223602484472	0.987577639751553
L1S367.274179	0	1
L1S368.274020	0	1
L1S369.274936	0.00561797752808989	0.99438202247191
L1S37.274627	0.982954545454545	0.0170454545454545
L1S370.274873	0.0205128205128205	0.979487179487179
L1S371.275038	0.00510204081632653	0.994897959183674
L1S372.273563	0.0947368421052632	0.905263157894737
L1S374.273604	0.0333333333333333	0.966666666666667
L1S375.275063	0.00483091787439614	0.995169082125604
L1S376.273829	0	1
L1S378.274245	0.00555555555555556	0.994444444444444
L1S379.273907	0.0048780487804878	0.995121951219512
L1S38.273790	0.982857142857143	0.0171428571428571
L1S380.274329	0.00529100529100529	0.994708994708995
L1S381.274884	0	1
L1S382.274559	0.0108108108108108	0.989189189189189
L1S383.274632	0.0152284263959391	0.984771573604061
L1S39.273758	0.944444444444444	0.0555555555555556
L1S4.273385	0.947976878612717	0.0520231213872832
L1S40.273512	0.955801104972376	0.0441988950276243
L1S41.273743	1	0
L1S42.273626	0.963855421686747	0.036144578313253
L1S43.274004	0.972222222222222	0.0277777777777778
L1S44.274905	0.964705882352941	0.0352941176470588
L1S45.273912	0.988023952095808	0.0119760479041916
L1S46.275163	0.95	0.05
L1S47.273623	0.942105263157895	0.0578947368421053
L1S48.274804	0.978021978021978	0.021978021978022
L1S49.273695	0.966480446927374	0.0335195530726257
L1S5.274234	0.962365591397849	0.0376344086021505
L1S50.274303	0.960199004975124	0.0398009950248756
L1S51.274027	0.95959595959596	0.0404040404040404
L1S52.273539	0.942408376963351	0.0575916230366492
L1S53.273606	0.971910112359551	0.0280898876404494
L1S54.273348	0.989417989417989	0.0105820105820106
L1S55.273531	0.929936305732484	0.0700636942675159
L1S56.273967	0.978494623655914	0.021505376344086
L1S57.275149	0.994413407821229	0.00558659217877095
L1S58.275015	0.984615384615385	0.0153846153846154
L1S59.275053	0.978378378378378	0.0216216216216216
L1S6.274392	0.91812865497076	0.0818713450292398
L1S60.274493	0.953846153846154	0.0461538461538462
L1S61.273389	0.975903614457831	0.0240963855421687
L1S62.273992	0.984210526315789	0.0157894736842105
L1S63.274199	0.97752808988764	0.0224719101123595
L1S64.274666	0.966480446927374	0.0335195530726257
L1S65.274694	0.98876404494382	0.0112359550561798
L1S66.273306	0.989247311827957	0.010752688172043
L1S67.273723	0.967567567567568	0.0324324324324324
L1S68.275111	0.978378378378378	0.0216216216216216
L1S69.274960	0.956284153005464	0.0437158469945355
L1S7.274850	0.951871657754011	0.0481283422459893
L1S70.274844	0.951086956521739	0.0489130434782609
L1S71.275087	0.909090909090909	0.0909090909090909
L1S72.274363	0.994736842105263	0.00526315789473684
L1S73.274502	0.973544973544973	0.0264550264550265
L1S74.274032	0.989528795811518	0.0104712041884817
L1S75.273762	0.978609625668449	0.0213903743315508
L1S76.274250	0.965317919075145	0.0346820809248555
L1S77.274342	0.983695652173913	0.016304347826087
L1S78.274362	0.979057591623037	0.0209424083769634
L1S79.273707	0.922222222222222	0.0777777777777778
L1S8.273930	0.965317919075145	0.0346820809248555
L1S80.274164	0.978142076502732	0.0218579234972678
L1S81.275041	0.957575757575758	0.0424242424242424
L1S82.274709	0.844086021505376	0.155913978494624
L1S83.274077	0.994252873563218	0.00574712643678161
L1S84.274271	0.961111111111111	0.0388888888888889
L1S85.273291	0.988571428571429	0.0114285714285714
L1S86.273417	0.994318181818182	0.00568181818181818
L1S87.273667	0.989637305699482	0.0103626943005181
L1S88.273651	1	0
L1S89.273535	0.989847715736041	0.0101522842639594
L1S9.274892	0.984848484848485	0.0151515151515152
L1S90.273946	0.980487804878049	0.0195121951219512
L1S91.273638	0.988505747126437	0.0114942528735632
L1S92.274475	0.961111111111111	0.0388888888888889
L1S93.274999	0.989583333333333	0.0104166666666667
L1S94.274719	0.984771573604061	0.0152284263959391
L1S95.273271	0.988235294117647	0.0117647058823529
L1S97.274918	0.959537572254335	0.0404624277456647
L1S98.273755	0.978494623655914	0.021505376344086
L1S99.273974	0.994708994708995	0.00529100529100529
L6S329.274368	0.0160427807486631	0.983957219251337
L6S330.274280	0.0208333333333333	0.979166666666667
L6S331.273351	0.00970873786407767	0.990291262135922
